uporabnik,ID_komentarja,datum_ura,komentar,vir,odgovor_na
user_n1_214,n1_1101,2022-12-01 06:03,Naj naredijo še anketo med pacienti. Ali pa bi radi tudi oni zamenjali ljudstvo.,https://n1info.si/novice/slovenija/danes-sestanek-fidesa-pretresljivi-dogodki-dobivajo-se-globlje-razseznosti/,
user_n1_36,n1_1102,2022-11-30 16:17,"vseda samo na plačni steber! saj drugo itak ih nezanimajo! upajmo da saj enkrat ena vlada njim bo rekla ne! naj delajo kakor treba , naj odpravijo čakalne dobe. in naj vseda delajo na tem, da se odpravi dodatno zavarovanje. ker je to denar in denar, in to oni dobro vejo. samo kamo gre taj denar. to pa nas znima. kajti nemamo nič od tega. kome in zakajse plačuje. iračunajte i vi i min. i vlada . samo koliko ljudi vplačuje, kolikojeto za 1 mesec,pa za leto. in to je leta in leta. in se samo dviguje. to je nepotrebo dajanje kot prispevek za rtvslo in še za tv katero ima v lasti sds. ker to tudi plačujemo preko kabelskega. nič nobenega se nepraša, samo določi vlada ,to je tako i to mora biti tako. so državljani koletarna ""problem""šteta""višek"".samo daj in daj. pa nikoli vam ni dosti. vama zdaj posebi ne. nič ne delate za ljudi.",https://n1info.si/novice/slovenija/danes-sestanek-fidesa-pretresljivi-dogodki-dobivajo-se-globlje-razseznosti/,
user_n1_25,n1_1103,2022-11-30 16:07,"Denar, denar, denar !",https://n1info.si/novice/slovenija/danes-sestanek-fidesa-pretresljivi-dogodki-dobivajo-se-globlje-razseznosti/,
user_n1_418,n1_1104,2022-11-30 15:31,"Neupravičeno snemanje telefonskih pogovorov je kaznivo dejanje. (148. člen KZ) grožnje so kaznivo dejanje. (135. člen KZ) Tisti, ki je snemal in tisti ki je grozil, sta kot kaže oba malce zašla iz sfere korektnega. ",https://n1info.si/novice/slovenija/danes-sestanek-fidesa-pretresljivi-dogodki-dobivajo-se-globlje-razseznosti/,
user_n1_27,n1_1105,2022-11-30 21:13,"Če minister ne bi grozil, ne bi imeli kaj snemati.",https://n1info.si/novice/slovenija/danes-sestanek-fidesa-pretresljivi-dogodki-dobivajo-se-globlje-razseznosti/,n1_1104
user_n1_17,n1_1106,2022-12-01 14:23,"Karlo začel je snemat takoj ko še ni vedel kaj bo minister izjavil. Kaznivo dejanje pa je vsakem preneru , razen če je minstra opozoril da ga snema.",https://n1info.si/novice/slovenija/danes-sestanek-fidesa-pretresljivi-dogodki-dobivajo-se-globlje-razseznosti/,n1_1104
user_n1_51,n1_1107,2022-11-30 14:57,"Nekaj zdravnikov je zagotovo dobrih in zelo delavnih. Nekaj pa je takih, ki se pasejo po hodnikih kot mesečniki, to sem videl, ko sem bil 3 tedne v bolnišnici in to eni in isti. So pa kasta zase. Imel sem slučajno priložnost biti na nekaj njihovih stanovskih srečanjih. Ves čas so bili nekoliko od tal, da so te gledali dol, češ, kdosi pa ti?",https://n1info.si/novice/slovenija/danes-sestanek-fidesa-pretresljivi-dogodki-dobivajo-se-globlje-razseznosti/,
user_n1_36,n1_1108,2022-11-30 16:23,"so pa bili, starejši. kateri so čez prakso in vsega ostalega. kaj mora naredit da bo zdravnik. da bo lahko samostojno delal. in tedaj pri nekaterih pride, da so nekaj več. in moramti povedat, da ni samo pi njih. žalostno, ampak resnično. še vedno opstajajo ljudi, ki mislijo da če so se šolali, za to ,kaj so hoteli. biti zdravnik in nekaj drugega. torej iz viška se gleda na tiste, ki to niso. ker nismo vsi v istem visokom razredu. pa so začeli od nič. po zabili,kaj so bili pred tem. in zdaj sosi umislili da so nekaj več,od ostalih. spet žalostno, apmak ni to samo pri zdravnikih. no tamse vidi prej. ker če si bolan, v bolnici vidiš to, da greš pa še kam drugam ,bi vido isto. da pa vse nemore funkcionirat, brez čistilk. a , to pase nevidi. ker to je čisto nisko. toliko v kratkem. je še več, in drugačnih.",https://n1info.si/novice/slovenija/danes-sestanek-fidesa-pretresljivi-dogodki-dobivajo-se-globlje-razseznosti/,n1_1107
user_n1_2,n1_1109,2022-12-01 06:25,"Vidim, da razmišljate. Prav je tako. Take zdravnike, kakršne ste opisali, je naredila družba. Podobno se dogaja v Angliji. Družba premalo vlaga v javne in solidarne sisteme. Preveč denarja izgine na mavriciuse in kajmanske z mavričarji in kaj-mani, -denar. ",https://n1info.si/novice/slovenija/danes-sestanek-fidesa-pretresljivi-dogodki-dobivajo-se-globlje-razseznosti/,n1_1107
user_n1_17,n1_1110,2022-11-30 14:22,Fides lahko grozi in lahko izsiljuje vse državljane . Ti gspodje se morajo zavedati da niso sami v državi in da morajo tudi drugi živeti koliko se da normalmo . Jaz bi sprejel nihov predlog veljal pa bi samo za tiste ki delajo samo v javnem sektorju in nimajo dodatnega dela v privatnih ambulantah kjer se nihova storilnost čudežno poveča za 100% . Če je pa bil pogovor sneman pa mora dotična oseba toakoj na Dob ker je to kaznivo dejanje in kdo lahko zaupa takemu človeku in se njim jaz osebno nebi pogajav več . Da je prišlo do te afere je razlog da ima Fides trdega pogajalca pred sabo in ga je treba očrniti in nato odstraniti . To je z moralo skregamo in kako takim osebam zaupamo .,https://n1info.si/novice/slovenija/danes-sestanek-fidesa-pretresljivi-dogodki-dobivajo-se-globlje-razseznosti/,
user_n1_27,n1_1111,2022-11-30 21:15,Na SVIZ si pa pozabil?,https://n1info.si/novice/slovenija/danes-sestanek-fidesa-pretresljivi-dogodki-dobivajo-se-globlje-razseznosti/,n1_1110
user_n1_2,n1_1112,2022-12-01 06:57,"Jaka Fides ne terja denarja od nas, ampak od države. Zdravniška kriza je simptom celotne krize današnje slovenske družbe. Raj na zemlji je nastal v Sloveniji samo za nekatere, najbolj predrzne, pogoltne, ošabne, brez empatije, s kriminalnimi nagnjenji ob apatični ostali družbi, ki se ji ne da na volitve, ker je treba voliti značajne, sposobne in poštene ljudi.",https://n1info.si/novice/slovenija/danes-sestanek-fidesa-pretresljivi-dogodki-dobivajo-se-globlje-razseznosti/,n1_1110
user_n1_36,n1_1113,2022-12-01 09:22,"tvoj denar, naš denar terjajo! naš denar ali tvoj je v obliki davka na sve mogoče , in taj denar gre v državno blagajno! našje. ni od dotičnih vlad. samose delajo je tako. in mi njim to dopuščamo.",https://n1info.si/novice/slovenija/danes-sestanek-fidesa-pretresljivi-dogodki-dobivajo-se-globlje-razseznosti/,n1_1110
user_n1_57,n1_1114,2022-11-30 14:04,"Tisti zdravniki, ki delajo, nimajo časa štrajkati in sestankovati !! To delajo samo delomrzneži in takšni žal, mečejo senco na dobre zdravnike. Kuštrin sigurno ni dober zdravnik ! ",https://n1info.si/novice/slovenija/danes-sestanek-fidesa-pretresljivi-dogodki-dobivajo-se-globlje-razseznosti/,
user_n1_25,n1_1115,2022-11-30 12:44,Osebnega zdravnika imam na Kosovu. Zelo prijazni.,https://n1info.si/novice/slovenija/danes-sestanek-fidesa-pretresljivi-dogodki-dobivajo-se-globlje-razseznosti/,
user_n1_42,n1_1116,2022-11-30 12:29,"Stavkajočih kmalu ne bo več. Danes v Zdravstvenem domu Fužine - Ljubljana dela samo ena osebna zdravnica! Za vse paciente iz Fužin in še za tiste iz Zdravstvenega doma Moste Polje, v katerem sploh ni več delujočih ambulant osebnih zdravnikov. Loredan, Golob in Janković pa še kar serjejo po nas. ",https://n1info.si/novice/slovenija/danes-sestanek-fidesa-pretresljivi-dogodki-dobivajo-se-globlje-razseznosti/,
user_n1_23,n1_1117,2022-11-30 12:44,"To, s katero partijo so povezani Fides in MZ pa nič, a ne? Ni dvakrat za reči, da ni vrhovni ljudožer dal komando, kako morajo potekati ""pogajanja"". ",https://n1info.si/novice/slovenija/danes-sestanek-fidesa-pretresljivi-dogodki-dobivajo-se-globlje-razseznosti/,n1_1116
user_n1_17,n1_1118,2022-11-30 15:52,"Peter kdo pa te je naučil čitati tebe in zdravnike . Kdo ti izda osebno in druge dokumente. Kdo ti popravi vodovod, elektriko , avto, sezida stanovanje in druge stvari. VERJETNO VSE ZDRAVNIKI . Zravniki brez ostalega osebja v bonicah ali zdravstenih domovih tu ne mislim samo medecinske sestre bi bili nepotreben kader . Naj ti gospodje prvo začnejo delat in potem pa višje plače. Oni pa bi samo plače delaji pa naj drugi . Se opravičujem zdravmikom ki jim je prvo delo v dobrem za ljudi in še le nato pomislijo na plačo. ",https://n1info.si/novice/slovenija/danes-sestanek-fidesa-pretresljivi-dogodki-dobivajo-se-globlje-razseznosti/,n1_1116
user_n1_419,n1_1119,2022-11-30 16:34,Pred volitvami pa so poznali vse resitve.,https://n1info.si/novice/slovenija/danes-sestanek-fidesa-pretresljivi-dogodki-dobivajo-se-globlje-razseznosti/,n1_1116
user_n1_420,n1_1120,2022-11-30 12:16,Koliko zdravnikov je med 100 najbolj plačanimi Slovenci? ,https://n1info.si/novice/slovenija/danes-sestanek-fidesa-pretresljivi-dogodki-dobivajo-se-globlje-razseznosti/,
user_n1_52,n1_1121,2022-11-30 13:33,"Veliko. Glede na delo, ki ga opravljajo, je to popolnoma normalno in primerljivo z drugimi državami. Kdo pa bi po tvoje naj bil med prvih 100 v JS? Uradniki, Štrukljevi, hišniki?",https://n1info.si/novice/slovenija/danes-sestanek-fidesa-pretresljivi-dogodki-dobivajo-se-globlje-razseznosti/,n1_1120
user_n1_36,n1_1122,2022-11-30 16:29,"takole te bom, pa jaz prašala. koliko zdravnikov dela v bolnici (ostanem pri tem), i plus še ima svojo privat prakso??? koliko zdravnikov, svih. dobilo dodatke zaradi covida? ker so pač toliko delali?koliko pa je dobilo , tega, medicinske sestre, reševalci, in ostalo zdravstveno osebje. pa tudi čistilke! torej svi. zakaj se to neobjavi? nekaj je sicer bilo, ampak čisto malo. čez par dni si pozabo, ker kao da ni obstajalo. torej, objava. no tudi poimensko, zakaj ne. in tudi to. kateri zd. dela bolnica+privat. recimo bobu bob neda?",https://n1info.si/novice/slovenija/danes-sestanek-fidesa-pretresljivi-dogodki-dobivajo-se-globlje-razseznosti/,n1_1120
user_n1_23,n1_1123,2022-11-30 11:42,Časi normalne diskusijo so mimo privilegiranci. Nobenemu se ne smilite več. ,https://n1info.si/novice/slovenija/danes-sestanek-fidesa-pretresljivi-dogodki-dobivajo-se-globlje-razseznosti/,
user_n1_52,n1_1124,2022-11-30 13:37,"Govori zase. Meni se smilijo, ker se pluva samo po njih, zato pa tudi opazite samo njih, čeprav jih je edinih premalo v JS. Kolikokrat so že bili na tarči in kolikokrat npr. sodnice in sodniki, ki jih imamo 3x več od povprečja EU, sodstvo je pa v razsulu?",https://n1info.si/novice/slovenija/danes-sestanek-fidesa-pretresljivi-dogodki-dobivajo-se-globlje-razseznosti/,n1_1123
user_n1_23,n1_1125,2022-11-30 14:40,"Peter, o sodnikih imam čisto enako mnenje kot do dohtarjev. Ampak eno po enem. Prvo naj se zdravstvo ured, potem se bo pa končno o sodstvu govorilo. Dejstvo je, da se zdravniške napake ne vodijo in da imajo dohtarji ponižujoč odnos do pacientov in podrejenih in da si zelo močno krijejo rit, če pride do nepravilnosti v zdravstvu. ",https://n1info.si/novice/slovenija/danes-sestanek-fidesa-pretresljivi-dogodki-dobivajo-se-globlje-razseznosti/,n1_1123
user_n1_36,n1_1126,2022-11-30 16:38,"peter. vse kar se dela, je to. da niso zadovoljni z denarjem. so pa se šolali za zdravnika , ali ne. torej plača je nujna. ampak njih drugo nezanima. delajo. pa v jugi so tudi delali, drugačni boljši sistem. pa nobense ni bunio. tudi čakalne dobe nibilo. dodatnega zav. ni bilo. pa je vse funkcioniralo. kaj je narobe. nazaj na stari sistem. pa če tudi je bio iz juge. nič ne govorijo o delu. delo je ok. denar problem. pa naj živijo z manj. sodniki izgleda da imajo dosti in preveč. kerse nebunijo.torej več od zd. zakaj jihje premalo. pa temu niso bolniki krivi. krive vlade. no saj nebo problema. bodo pa prišli zd. iz ostalih bivših rep. saj že danes se retko srečaš z slo. priimkom v zd. in še nekaj. kolikokratso v prešnji vladi štrajkali. in eto ,tu ti je nova. pa tu tudi treba. pr svaki vladi treba štrajkat,jamrat da ni denarja. za ostale državljane na ni. in oni bodo dobili kljutemu , da slo. da veliko pomoči ukrajni. in iz katerega žepa gre. od nas . in tudi njihova plača. da se razumemo. prikrajšanismo mi. ",https://n1info.si/novice/slovenija/danes-sestanek-fidesa-pretresljivi-dogodki-dobivajo-se-globlje-razseznosti/,n1_1123
user_n1_25,n1_1127,2022-11-29 21:37,JJ ni gospod !,https://n1info.si/novice/slovenija/spor-na-desnici-jansa-toninu-ocita-da-se-iz-preteklih-napak-ni-nicesar-naucil/,
user_n1_20,n1_1128,2022-11-30 07:39,"No, če to trdi nekdo, ki je imensko (Dominicus) ""posvečen Gospodu"".. ;) ",https://n1info.si/novice/slovenija/spor-na-desnici-jansa-toninu-ocita-da-se-iz-preteklih-napak-ni-nicesar-naucil/,n1_1127
user_n1_52,n1_1129,2022-11-29 19:16,"Prav ima. Hvaležni bi bili tudi, če nam ne bi vsiljevali Bratuškove in Šarca, ki nista bila izvoljena. Še posebej Alenke, ki nam je dobesedno brez kančka sramu ukradla milijardo delnic in obceznic, z njo pa sanirala levičarski tajkunski Pro in Factor banko.",https://n1info.si/novice/slovenija/spor-na-desnici-jansa-toninu-ocita-da-se-iz-preteklih-napak-ni-nicesar-naucil/,
user_n1_2,n1_1130,2022-11-30 10:55,"No Peter, kam si pa ti hodil v šolo? Zahtevaš, da so vsi, ki so v vladi, tudi izvoljeni. V poduk; obvezna izvolitev velja samo za poslance v Državnem zboru -v sestavi. Kakšna propaganda je zavela s hladne, desne strani. Zanimivo, kako se neumnosti hitro primejo.",https://n1info.si/novice/slovenija/spor-na-desnici-jansa-toninu-ocita-da-se-iz-preteklih-napak-ni-nicesar-naucil/,n1_1129
user_n1_421,n1_1131,2022-11-29 16:31,Kako ste vsi naivni.Želje ludmile Novak se ne bodo NIKOLI uresničile{njeno govoričenje okoli g.Janeza Janše ). V ozadju vsega je vedno Kučan &amp; njegova kompanija podkovana z našim denarjem - v razmislek ......,https://n1info.si/novice/slovenija/spor-na-desnici-jansa-toninu-ocita-da-se-iz-preteklih-napak-ni-nicesar-naucil/,
user_n1_2,n1_1132,2022-11-29 18:41,"MARK izreden mislec ste, hvala bogu, da imamo take kot ste vi.",https://n1info.si/novice/slovenija/spor-na-desnici-jansa-toninu-ocita-da-se-iz-preteklih-napak-ni-nicesar-naucil/,n1_1131
user_n1_3,n1_1133,2022-11-30 00:55,Sprehodite se malo po svetu Mark.,https://n1info.si/novice/slovenija/spor-na-desnici-jansa-toninu-ocita-da-se-iz-preteklih-napak-ni-nicesar-naucil/,n1_1131
user_n1_2,n1_1134,2022-11-30 10:57,MARK po pisanju sodeč Kučan ne da! Ivanu.,https://n1info.si/novice/slovenija/spor-na-desnici-jansa-toninu-ocita-da-se-iz-preteklih-napak-ni-nicesar-naucil/,n1_1131
user_n1_422,n1_1135,2022-11-29 16:26,"Tudi Ljudmila bi se lahko že umaknila, saj je že dolgo na politični sceni in tako kot JJ sodi v staro gardo politikov.",https://n1info.si/novice/slovenija/spor-na-desnici-jansa-toninu-ocita-da-se-iz-preteklih-napak-ni-nicesar-naucil/,
user_n1_423,n1_1136,2022-11-29 16:23,"Janša, Logar in Tonin oblikovali vlado, premier pa bo ... kdo? Janez Janša, kdo pa drug. Tito (Twito) desnice. Že videno stokrat (SLS, SKD, Virant, Resetiranci ...). ",https://n1info.si/novice/slovenija/spor-na-desnici-jansa-toninu-ocita-da-se-iz-preteklih-napak-ni-nicesar-naucil/,
user_n1_424,n1_1137,2022-11-29 14:55,Treba je najti konsenz s strani NSI in SDS In da s skupnimi mocmi in razumom in po mirni poti nadaljujejo in pridobivajo ponovno zaupanje volivcev.,https://n1info.si/novice/slovenija/spor-na-desnici-jansa-toninu-ocita-da-se-iz-preteklih-napak-ni-nicesar-naucil/,
user_n1_57,n1_1138,2022-11-29 14:51,"Janša je edini, ki je razdelil Slovence na bele in rdeče !!",https://n1info.si/novice/slovenija/spor-na-desnici-jansa-toninu-ocita-da-se-iz-preteklih-napak-ni-nicesar-naucil/,
user_n1_373,n1_1139,2022-11-29 14:37,"Tudi Ljudmila je že dolgo, predolgo na sceni in bi se tudi že lahko umaknila, saj je lepo preživela in bila bogato nagrajena, tam v Bruslju.  ",https://n1info.si/novice/slovenija/spor-na-desnici-jansa-toninu-ocita-da-se-iz-preteklih-napak-ni-nicesar-naucil/,
user_n1_36,n1_1140,2022-11-29 14:37,"vsi isti. naj povejo ,katera vlada je naredila,kaj dobrega za državo in državljane? šli smo 1 korak naprej, 2 koraka nazaj. v vsem tem času, slobodne, samostojne države slovenije.",https://n1info.si/novice/slovenija/spor-na-desnici-jansa-toninu-ocita-da-se-iz-preteklih-napak-ni-nicesar-naucil/,
user_n1_2,n1_1141,2022-11-30 11:02,"Gospa Mara sem popolnoma istega mnenje in smo sedaj že najmanj deset kilometrov nazaj, namesto naprej. Težko bomo pohiteli za razvitimi, ki so sedaj že dvajset kilometrov pred nami. Lep pozdrav Mara.",https://n1info.si/novice/slovenija/spor-na-desnici-jansa-toninu-ocita-da-se-iz-preteklih-napak-ni-nicesar-naucil/,n1_1140
user_n1_288,n1_1142,2022-11-29 14:31,Lepo bi bilo da vzame še koga z seboj da mu ne bo dolg čas.,https://n1info.si/novice/slovenija/spor-na-desnici-jansa-toninu-ocita-da-se-iz-preteklih-napak-ni-nicesar-naucil/,
user_n1_22,n1_1143,2022-11-29 14:05,Kralj je na prestolu dosmrtno.....kraljice sicer ne more prehiteti....lahko pa tam ostane pol stoletja....in slovenija bo se vec kot 20 let njegov talec.....kje mi to zivimo??,https://n1info.si/novice/slovenija/spor-na-desnici-jansa-toninu-ocita-da-se-iz-preteklih-napak-ni-nicesar-naucil/,
user_n1_22,n1_1144,2022-11-30 09:36,Tim II. si .,https://n1info.si/novice/slovenija/spor-na-desnici-jansa-toninu-ocita-da-se-iz-preteklih-napak-ni-nicesar-naucil/,n1_1143
user_n1_25,n1_1145,2022-11-29 14:02,"Dotični je bil pred leti hospitaliziran. Presoja realnosti, pa to....",https://n1info.si/novice/slovenija/spor-na-desnici-jansa-toninu-ocita-da-se-iz-preteklih-napak-ni-nicesar-naucil/,
user_n1_22,n1_1146,2022-11-29 13:25,""" Vstani in pojdi "".",https://n1info.si/novice/slovenija/spor-na-desnici-jansa-toninu-ocita-da-se-iz-preteklih-napak-ni-nicesar-naucil/,
user_n1_364,n1_1147,2022-11-29 13:13,"Razlika med SDS in Nsi je samo v tem, da prvi ne skrivajo svoje narave, ki je kot kaže večini vse bolj abotna, medtem, ko slednji poskušajo obiti čeri janšizma, ki so si ga sami izbrali in je plod egoistične preračunljivosti. Na koncu pa vedno zmaga ego in tudi tokrat bo in tudi Novakova v ovčji koži ne prepriča.",https://n1info.si/novice/slovenija/spor-na-desnici-jansa-toninu-ocita-da-se-iz-preteklih-napak-ni-nicesar-naucil/,
user_n1_425,n1_1148,2022-11-29 12:09,Ljudmila je imela prav.,https://n1info.si/novice/slovenija/spor-na-desnici-jansa-toninu-ocita-da-se-iz-preteklih-napak-ni-nicesar-naucil/,
user_n1_88,n1_1149,2022-11-29 12:07,"prej kot se bodo odlepili o sds in janše, bolje bo za njih in slovenijo ",https://n1info.si/novice/slovenija/spor-na-desnici-jansa-toninu-ocita-da-se-iz-preteklih-napak-ni-nicesar-naucil/,
user_n1_30,n1_1150,2022-11-29 11:52,Kam so izginile slovenske klasične liberalne stranke? Po 2.svetovni vojni nobene več ne v SFRJ ne v RS po osamoosvojitvi.,https://n1info.si/novice/slovenija/spor-na-desnici-jansa-toninu-ocita-da-se-iz-preteklih-napak-ni-nicesar-naucil/,
user_n1_16,n1_1151,2022-11-29 15:49,"Ni volivcem zanje. Za kaj takšnega rabiš neko resno meščanstvo, ki ga pri nas ni. Fašisti, nacisti in komunisti so vse izgnali ali pobili. Zato se nikoli ni moglo povsem vzpostaviti nazaj. Tudi po letu 1990 ne. In tako tudi klasična liberalna stranka ne. Edini resen poskus v to smer, ki je trajal le 3 leta, je bila Državljanska lista. Pa še to ni bila povsem klasična liberalna stranka.",https://n1info.si/novice/slovenija/spor-na-desnici-jansa-toninu-ocita-da-se-iz-preteklih-napak-ni-nicesar-naucil/,n1_1150
user_n1_426,n1_1152,2022-11-29 16:09,"Klasični liberalizem se od socialnega liberalizma loči edino po odnosu do ekonomije. In ljudje smo dosti bolj naklonjeni regulaciji trga kot pa prostemu trgu. Prosti trg vodi v monopolizacijo in k privatnemu lastništvu javnih dobrin, kot so voda, energija, zemlja itd. Da ne govorimo o izkoriščanju delovne sile. ",https://n1info.si/novice/slovenija/spor-na-desnici-jansa-toninu-ocita-da-se-iz-preteklih-napak-ni-nicesar-naucil/,n1_1150
user_n1_57,n1_1153,2022-11-29 11:32,"Janša, prosim te, umakni se iz slovenske politike !!!! Si edini, ki si še bolj razdvojil Slovence!! ",https://n1info.si/novice/slovenija/spor-na-desnici-jansa-toninu-ocita-da-se-iz-preteklih-napak-ni-nicesar-naucil/,
user_n1_213,n1_1154,2022-11-29 11:16,"Ah, zrežirana predstava za naivne. Dovčerajšnji zvesti podpornik JJ se sedaj spreobrača. Le kdo bi mu verjel? Ob prvi spremembi se bo pa vrnil v naročje JJ. Dajte NSi nekoga novega in vrednega zaupanja.",https://n1info.si/novice/slovenija/spor-na-desnici-jansa-toninu-ocita-da-se-iz-preteklih-napak-ni-nicesar-naucil/,
user_n1_32,n1_1155,2022-11-29 15:48,Točno tako.,https://n1info.si/novice/slovenija/spor-na-desnici-jansa-toninu-ocita-da-se-iz-preteklih-napak-ni-nicesar-naucil/,n1_1154
user_n1_264,n1_1156,2022-11-29 10:59,"Matej in Janez, pregovor pravi kjer se prepirata dva, tretji dobiček ima. In ravno to je cilj levice, da naredi razkol še znotraj desnice. Zresnita se in malo umirita strasti, to besedno spopadanje je v prid le vajinim nasprotnikom",https://n1info.si/novice/slovenija/spor-na-desnici-jansa-toninu-ocita-da-se-iz-preteklih-napak-ni-nicesar-naucil/,
user_n1_214,n1_1157,2022-11-29 17:15,"Odlično napisano Max. Dejstvo je tako. Ljudmila Novak, pa čimprej v penzijo in pusti politiko sposobnejšim, predvsem pa mlajšim od sebe. Dovolj si ""pokasirala"" v vseh teh letih v Bruslju , naredila pa precej manj oz, sploh ne vem kaj. ",https://n1info.si/novice/slovenija/spor-na-desnici-jansa-toninu-ocita-da-se-iz-preteklih-napak-ni-nicesar-naucil/,n1_1156
user_n1_2,n1_1158,2022-07-15 06:01,"komtar na fejstbuku; Hrovata iz Nsi ""skrbi"" razpad koalicije, ker je Levica proti Bešič Loredan zakonu. Mene bolj skrbi, da je NSi tako zelo zadovoljna z Bešličevim zakonom. Izbira Bešiča za ministra za zdravje je huda Golobova napaka, dela oziroma je delal pri zasebniku. In on bo krepil javno zdravstvo? Ne me basat! Naštej mi enega ministra za zdravje, ki je okrepil delovanje javnega sistema. V zadnjih 30 letih. En bo dovolj. In če samo pomisliš na Kebra, se lahko samoukineš. Dohtarji so si skupaj z RKC in pokvarjenimi politiki vzeli Slovenijo za svoj fevd in uspelo jim je. K sreči po teh volitvah teh par glasov ni več tisto, kar bi viselo kot Damoklejev meč nad vlado, da dokončno izvede prepotrebno reformo zdravstva. Do katere ni prihajalo ravno zato, ker nihče ni imel nikoli resnične želje, da se kaj spremeni. Žalostno bo gledati, kako bomo ljudje vpili, ko bo zdravstvo nedosegljivo folku. Mogoče dojamejo, dojamemo takrat, da je Levica dolgo opozarjala. Zdaj jo koalicija res ne rabi in prav je tako.  Loredan, močnejši od Goloba Ali v Gibanju Svoboda pri zdravstveni reformi računajo na glasove poslancev NSi? No, kaj sem rekla. To je tako, kot če si učenec sam piše ocene v redovalnico. Vse za PET. ",https://n1info.si/novice/slovenija/kako-bodo-poslanci-popravili-vladni-zakon-o-ukrepih-za-zdravstvo/,
user_n1_2,n1_1159,2022-07-14 15:16,"Dvo ali celo troživke si v javnem zdravstvu rekrutirajo paciente z lažjini boleznimi in brez zapletov. Za drage denarje jih zdravijo pa še od zdravstva pokaserajo del. Za to Dr. Loredan nikakor ni primerna oseba za ministra, moral bi se izločiti. Tudi osnovne poštenosti ni v sedanji vladi. Eden takih je tudi minister za gospodarstvo Han. Na ministrstvu zagovarja svoje interese in ne interese državljano. Han spada k Procentuvalšku. Je tipični neoliberalec. Le kako ga gledajo v vladi. In sedaj bo izstopil iz svoje kože. Kaj mu verjamete. V prejšnji vladi na poštenje niti računali nismo. ",https://n1info.si/novice/slovenija/kako-bodo-poslanci-popravili-vladni-zakon-o-ukrepih-za-zdravstvo/,
user_n1_244,n1_1160,2022-07-14 05:13,Vodo minister pelje na svoj mlin v Centro medi co Šalara.,https://n1info.si/novice/slovenija/kako-bodo-poslanci-popravili-vladni-zakon-o-ukrepih-za-zdravstvo/,
user_n1_54,n1_1161,2022-07-13 21:54,"Če res hočemo situacijo izboljšati, ne pa ponavljati starih napak, mora vlada nujno krepiti javno zdravstvo, zato se strinjam s Kordišem. ",https://n1info.si/novice/slovenija/kako-bodo-poslanci-popravili-vladni-zakon-o-ukrepih-za-zdravstvo/,
user_n1_427,n1_1162,2022-07-13 20:18,"Najina izkušnja, Žena je bila vključana v program ""pravočasno"" pri MCL, Marku Bitencu vVilharjevem podhodu 1 v Ljubljani. Sprejel jo je Dr. Daniel Loredan Bešič, ki jo je takoj preusmeril v svojo samoplačniško ambulanto ""Medicinski center Šalada"" v Koper, Obrtniška ulica 30. Dvakrat sva iz Bohinja obiskala ambulanto, plačala na mestu, bilo pa je brez uspeha. Toliko o tem kaj in zakaj kdo kaj zagovarja. Adijo javno zdravstvo, minister si piše recept sam. Edi Arh",https://n1info.si/novice/slovenija/kako-bodo-poslanci-popravili-vladni-zakon-o-ukrepih-za-zdravstvo/,
user_n1_428,n1_1163,2022-07-13 16:49,"Najprej je potrebna sprememba zakona ki zavarovalnicam omogoča zadržati dobiček iz naslova dodatnega zavarovanja Presežki naj se vrnejo v javno zdravstvo bo sredstev dovolj tudi za že delujoče koncesionarje zlasti, da se tudi javnemu zdravstvu plača vse storitve. Zelo se strinjam z dr.Loredanom da je potrebno postaviti standarde razbremeniti najbolj obremenjene in seveda obremeniti tiste ki svojega dela ne opravijo.",https://n1info.si/novice/slovenija/kako-bodo-poslanci-popravili-vladni-zakon-o-ukrepih-za-zdravstvo/,
user_n1_2,n1_1164,2022-07-13 20:48,"Ja, ja Lud-mila, to je tlakovana pot do privatizacije zdravstva. Prav za to je nameščen Lo-re-dan. Kako pomenljiva imena dobijo tlakovalci, tla-kovci. ",https://n1info.si/novice/slovenija/kako-bodo-poslanci-popravili-vladni-zakon-o-ukrepih-za-zdravstvo/,n1_1163
user_n1_429,n1_1165,2022-07-13 16:16,"Zakaj je premalo doktorjev?????.......2,5 meseca imajo dopust, 2 meseca so na izobrazevanju.....torej ""delajo"" dobre pol leta??....ce seveda niso se kaj na bolniski......vmes pa se veliko gnilih jabolk....z najbolj pogostimi izrazi....ne vem, se tudi mene ti boli itd ",https://n1info.si/novice/slovenija/kako-bodo-poslanci-popravili-vladni-zakon-o-ukrepih-za-zdravstvo/,
