uporabnik,ID_komentarja,datum_ura,komentar,vir,odgovor_na
user_nova24_145,nova24_534,2022-12-08 11:32,"Ženska ima vse poteza MILKE PLANINC, ki je moškim in ženskam rezala genitalije na morišču v Kočevskem rogu. Pokvarjena duša, razsuta podoba, strašilo v ženski podobi. To ni seksizem, to je analiza pokvarjene človeške podobe. Ni čudno, da je prišla na površje, saj shizofrene duše skupaj letajo. SVOBODA je samo nov izraz za HEIL HITLER!!!",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,
user_nova24_146,nova24_535,nova24_534,"Milko Planinc je obtožil zločinov Simo Dubajić, obsojeni vojni zločinec. Zakaj kar takoj verjeti vojnemu zločincu ??? In March 2009, Dubajić was indicted by the Zagreb County State Attorney's Office of war crimes.[6][7] At least 13,000 people are alleged to have been killed at the site by soldiers under Dubajić's command from May 26 to June 5, 1945.[5] <a href=""https://disq.us/url?url=https%3A%2F%2Fen.wikipedia.org%2Fwiki%2FSimo_Dubaji%25C4%2587%3A__dgkWkPwzCqQWoreWjitYv93Lg&amp;cuid=3835876"" rel=""nofollow noopener"" title=""https://en.wikipedia.org/wiki/Simo_Dubaji%C4%87"">https://en.wikipedia.org/wi...</a>",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-08 11:40
user_nova24_145,nova24_536,nova24_535,"Torej je v tem čar slovenske osvobodtve! Ker je Dubajič obsojen vojni zločinec se mu ne verjame. Verjame pa se Mačku in njegovim tovarišem, da je 10.000 ljudi kar samo skakalo v brezna iz same ljubezni. Res moraš biti komunist, bivši komunist ali norec, da tako trditev sploh izustiš. Ker v Sloveniji oproščajo vojnim zločincem, ki so v bistvu delali genocid, je dovoljeno državo narediti za morišče. Da, res je, odkar imamo na vladi primorski fašizem. Menda so črne kape v Ljubljani že pošle! Vuković press!!!! Vukovičeva pa je res na obrazu pokvarjena duša, ker še ni tako stara, je pa uničena duševnost. Hudič na dveh nogah ali po Sukičevo 96 spol!",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-08 11:47
user_nova24_12,nova24_537,nova24_534,"..STARA NI, JE PA MOGOČE ,, ZDELANA ,, KOT DA JE STARA 120 LET...izgleda ta baba res tako staro....kaj so te delali z njo..grdobo pokvarjeno...",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-08 13:03
user_nova24_146,nova24_538,nova24_534,"Kdo verjame Mačku? Jaz sigurno ne. Mogoče verjame Olga 101? No med komunističnim enoumjem je skoraj celoten današnji vrh SDS verjel Mačku, še več, veliki vodja se je zaklinjal na našega največjega revolucionarja maršala Tita ter v Jajce vodil pionirje. Jaz z morilci nikoli nisem kolaboriral, vrh SDS pa je.  <a href=""https://disq.us/url?url=https%3A%2F%2Fwww.mladina.si%2F189499%2Fnosili-so-rdece-zvezde%2F%3A8R496UCDwcIXxbKv-lo2HugEsbM&amp;cuid=3835876"" rel=""nofollow noopener"" title=""https://www.mladina.si/189499/nosili-so-rdece-zvezde/"">https://www.mladina.si/1894...</a> <a href=""https://disq.us/url?url=https%3A%2F%2Ftwitter.com%2Fantonpeinkiher%2Fstatus%2F1174755155398537221%3AfsVnJgJhN3-87DTM_v14rtwVXDs&amp;cuid=3835876"" rel=""nofollow noopener"" title=""https://twitter.com/antonpeinkiher/status/1174755155398537221"">https://twitter.com/antonpe...</a>",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-08 12:58
user_nova24_145,nova24_539,nova24_538,"Puki, bodi tiho in se spomni kako krotek si bil na Zboru delavcev, ko ti je partija dopovedovala, kako zbiraš denar za Cankarjev dom pa za NEK pa še za kaj drugega. Ali si pozabil, kako si stal pred železnimi vrati v tovarni, da os te spustili domov. Pa kako si rad dobil K-15 da si šel na morje. Cepec in takrat si verjel, da ti še ženo v posteljo mora poslati mati Partija. Pa čeprav nisi bil član!!!! Puki, težko se je spomniti, pa čeprav si bil samo član SZDL! Ali ne???",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-08 13:53
user_nova24_146,nova24_540,nova24_534,"Nič od zgoran naštetega. Delal sem v naravoslovju, kmalu odšel v tujino, in dobro živel v SFRJ in na ZAHODU.",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-08 14:19
user_nova24_145,nova24_541,nova24_540,"Torej si pravi! Naš! Kontrabantar od nog do glave, ki sedaj z dobro penzijo želi nas učiti kakšni tepci smo bili, da smo Tvojim staršem delali za penzijo, Tio pa si izkoristil brezplačno šolanje in prišel s cepci demokrati solit pamet nam, ki smo tukaj delali za Vašo rit!!! Predvsem pa za Vaše sorodnike, ki so bili z nami v Jugoslaviji in bili tiho kot riti. Pravi kontrabantarji in lumpenproletarci. Ali si pogledal kako dolge ima tvoj sorodnik v delavnici? Če jih ima pri premeru fi 20 mm dolge samo 10 cm jih je kradel v Kidričevem, Tamu, Litostroju ali Savi, ker je bil pač poštena baraba. Vse znano, vse zapisano, zato ne soli pamet ki si ušel iz pekla, medtem, ko so naši očetje delali za Tvojo izobrazbo. Plačaj najprej če si zdravnik 150.000 EUR, če i inženir 120.000 EUR če si humanist pa samo 60.000 EUR, ker toliko stane študij. Poznamo teke barabe, ki so po 1990 prišli nas učit demokracijo. Dovolj nam je takih lumpov, ki so modrijani!!!! Plačajte dom za ostarele starše, ko so nas futrali s socializmom, potem pa modrujte.",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-08 23:48
user_nova24_146,nova24_542,nova24_534,"Za moje starše skrbim jaz, dobro zaslužim. Za izobrazbo sem hvaležen SFRJ. Nisem ušel iz pekla pač pa sem izkoristil priložnost ki mi jo je ponujal zahod. Tudi ti bi lahko, zakaj nisi?",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-09 08:48
user_nova24_145,nova24_543,nova24_542,"Res odlično, SFRJ je duh, ki je bil nedoločen, mi ki smo ostali v SFRJ pa smo imeli pravico da ti plačujemo izobraževanje, ker si pač bil v SFRJ. Ko prideš domov pa soliš pamet. To zna vsak cepec, ki je šel na zahod, nekdo pa je moral to oddelati. Seveda če skrbiš samo za svojo rit si pač izkoristil kar se je delo. Če si tak koristoljubnež si bil najbrž tudi ovaduh za SFRJ, ker si se pač znašel.",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-09 11:54
user_nova24_146,nova24_544,nova24_534,"levi se pretvarjajo da so Kristusi (verbalno jih je sama ""dobrota"" seveda z denarjem davkoplačevalcev), desni pa igrajo mučence sistema ki se je sesedel pred desetletji, še vedno pa vpliva na njihovo psiho. Zakaj je temu tako? Vloga žrtve je zelo udobna, smiliš se sam sebi in iščeš krivce za svojo neaktivnost v drugih. Ni treba dosti delat, dovolj je oplajati se v vlogi žrtve. Ne morem si predstavljati kako bi Mesečnik, Primc ali Fajonka preživeli v kapitalizmu. Kaj bi prodali na trgu dela ? Seveda bi lahko odprli svoje stranke, vendar bi morali čez dan delati v kakšni restavraciji, nato pa svoj lasten denar investirati v visokodoneče ideje. Za mene osebno, med Fajonko, Primcem, in Mesečnikom ni nobene razlike. Gre za tri sanjače ki sanjajo in sanjajo in sanjajo... Na zahodu bi vsi trije umrli od lakote, tu v Sloveniji, ki rada prisluhne pravličarjem, pa vsi trije udobno živijo.",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-09 12:20
user_nova24_111,nova24_545,nova24_544,Ja ti fuki fukmeister tapravi si. mrš !,https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-08 12:17
user_nova24_146,nova24_546,nova24_545,"Med komunističnim enoumjem je skoraj celoten današnji vrh SDS sledil komunistom, še več, veliki vodja se je zaklinjal na našega največjega revolucionarja maršala Tita ter v Jajce vodil pionirje. Jaz z morilci nikoli nisem kolaboriral, vrh SDS pa je.  <a href=""https://disq.us/url?url=https%3A%2F%2Fwww.mladina.si%2F189499%2Fnosili-so-rdece-zvezde%2F%3A8R496UCDwcIXxbKv-lo2HugEsbM&amp;cuid=3835876"" rel=""nofollow noopener"" title=""https://www.mladina.si/189499/nosili-so-rdece-zvezde/"">https://www.mladina.si/1894...</a> <a href=""https://disq.us/url?url=https%3A%2F%2Ftwitter.com%2Fantonpeinkiher%2Fstatus%2F1174755155398537221%3AfsVnJgJhN3-87DTM_v14rtwVXDs&amp;cuid=3835876"" rel=""nofollow noopener"" title=""https://twitter.com/antonpeinkiher/status/1174755155398537221"">https://twitter.com/antonpe...</a>",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-08 12:58
user_nova24_12,nova24_547,nova24_546,...kaj pa ti komunistični pankert veš....,https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-08 13:04
user_nova24_146,nova24_548,nova24_547,Moj starši in stari starši niso bili komunisti. Meni pa se ni bilo potrebno prostituirati ker sem delal v naravoslovju.,https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-08 14:20
user_nova24_147,nova24_549,nova24_548,Puki Pukmajster dejanSLO 4 days ago Moji bratje so vsi levičarji. Tudi starši so bili partizani in komunisti.,https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-08 15:35
user_nova24_146,nova24_550,nova24_549,Je to pomembno? Meni ni.,https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-08 18:16
user_nova24_12,nova24_551,nova24_550,...še tolk slabše...,https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-08 15:12
user_nova24_146,nova24_552,nova24_551,Zakaj slabše? Tudi tem ki danes pljuvajo po Titu in komunizmu takrat ni bilo treba v partijo. Sami so rinili h komunistom ker so bili bolestno ambiciozni.,https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-08 18:15
user_nova24_146,nova24_553,2022-12-08 13:07,"<a href=""https://disq.us/url?url=https%3A%2F%2Ftwitter.com%2Fantonpeinkiher%2Fstatus%2F1174755155398537221%3AfsVnJgJhN3-87DTM_v14rtwVXDs&amp;cuid=3835876"" rel=""nofollow noopener"" title=""https://twitter.com/antonpeinkiher/status/1174755155398537221"">https://twitter.com/antonpe...</a>",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,
user_nova24_111,nova24_554,nova24_553,Nekdo ti stoji na jajcih,https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-08 13:04
user_nova24_146,nova24_555,nova24_554,"<a href=""https://disq.us/url?url=https%3A%2F%2Ftwitter.com%2Fantonpeinkiher%2Fstatus%2F1174755155398537221%3AfsVnJgJhN3-87DTM_v14rtwVXDs&amp;cuid=3835876"" rel=""nofollow noopener"" title=""https://twitter.com/antonpeinkiher/status/1174755155398537221"">https://twitter.com/antonpe...</a>",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-08 13:06
user_nova24_148,nova24_556,2022-12-08 12:39,"Šokantno bi bilo ,če bi se enkrat delalo zakonito....👴",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,
user_nova24_31,nova24_557,2022-12-08 12:31,"Le zakaj so srbače tako lene, da niti oči ne morejo držati odprtih?",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,
user_nova24_149,nova24_558,2022-12-08 09:35,"Izgleda, da je zrno pameti le ostalo nekje v ozadju možganov, da poleg smeha obvlada še tudi drugo-no bomo videli koliko bo uporabno. žž",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,
user_nova24_100,nova24_559,2022-12-08 09:33,"Ne upa si pa priznati, da jo je Hojs vabil v trojčka s svojo mamo ...",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,
user_nova24_70,nova24_560,nova24_559,"Ti pa jokcaš, ker nisi smel snemat",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-08 09:46
user_nova24_100,nova24_561,nova24_560,"Vsako vabilo se pa res ne snema, ampak menda tko mama ni bla za, da ma rajši take fantke kot je njen Aleš ...",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-08 10:22
user_nova24_42,nova24_562,nova24_559,A si bil ti zaželen ali nezaželen otrok?,https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-08 15:26
user_nova24_150,nova24_563,nova24_562,"Fotr je bukov štor nategnil,pa je on nastal.",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-08 15:33
user_nova24_42,nova24_564,nova24_559,"Shut the hell up, ti malo zmene golobičistično!",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-08 15:25
user_nova24_0,nova24_565,2022-12-08 10:19,"Zakaj vsi politiki ,levi ,desni,črni rdeči , tisti trenutek ko dobijo oblast zgubijo stik z realnostjo?",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,
user_nova24_151,nova24_566,nova24_565,"To govori za golobnjak. Prejšna vlada je še kako bila realna in delala s polno paro od prvega dne. Ste pa na zadnjih volitvah in referendumu vi bebci dokazali, da nimate stika z realnostjo in potrdili, da ste kreteni.",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-08 11:46
user_nova24_71,nova24_567,2022-12-08 13:27,Kje si zdaj Olga s pismi za tujino,https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,
user_nova24_2,nova24_568,nova24_567,Zdaj pisma niso dovolj! Zdaj je treba razpisati mednarodne tiralice za aretacije golobnjaka!,https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-08 14:04
user_nova24_111,nova24_569,2022-12-08 12:03,Golob sploh nima jajc ima kloako.,https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,
user_nova24_70,nova24_570,2022-12-08 09:24,"Čakte lewaki, se pravi, da minister sestavi ekipo, ki ji zaupa? A ja, če je to desnica, je pa politično kadrovanje vedno. Jst lewaku ne zaupam tudi psa čuvat, BaričeviĆeva pa to...",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,
user_nova24_133,nova24_571,nova24_570,"Enako, psa mu ne bi zaupal, z ježevcem bi pa že šlo! :)",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-08 09:27
user_nova24_152,nova24_572,2022-12-08 16:38,"Poštenjaki ni kaj ,kdaj so bili komunisti pošteni NIKOLI !!!!!!!Lažejo in kradejo že iz hoste ,Po pripovodeovanju sorodnika ,ki je bil v partizanih je velikokrat povedal kako so jedli ločeno ,komandanti in komesarji dobrote navadni partizani pa krompirjevo vodo!!! No tega voditelja SVOBODE pa takoj v arest ta je kriminalec .S prstom je pa kazal na Janez Janšo.",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,
user_nova24_27,nova24_573,2022-12-08 15:54,Ko se zravsajo svinje pri koritu.To se je vedelo od prvega dne te umobolne vlade.Samo ni še konec požeruhov.,https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,
user_nova24_27,nova24_574,2022-12-08 15:35,"Ne vem SDS,kaj se tu čaka.To je državni udar.SDS naj skliče članstvo........",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,
user_nova24_146,nova24_575,2022-12-08 11:30," <a href=""https://disq.us/url?url=https%3A%2F%2Fplemenitenjealiplenjenjevlagateljev.weebly.com%2F%3AihOK7o3QPcloHoe_bsq1ABAvWeU&amp;cuid=3835876"" rel=""nofollow noopener"" title=""https://plemenitenjealiplenjenjevlagateljev.weebly.com/"">https://plemenitenjealiplen...</a>",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,
user_nova24_100,nova24_576,2022-12-08 10:33,"Zanimivo je opazovat, kot da imajo sds-ovce nekje v glavi stikalo (glede na nesorazmerni volumen lobanje in možganov je prostora še veliko) s katerim jih pastir preklaplja....Bobnarjeva je bila še včeraj najgrša komunajzerska krastača, danes bi jo pa marsikdo že izbral za miss sds ... Me zanima reakcija, ko jo bo rdeča tajkunka Musakarjeva postavila za podpredsednico ... ...mogoče bo pa potem tudi Musakarjeva povabljena v sds ... odvisno kako bo presvitli odločil 😁😂🤣",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,
user_nova24_93,nova24_577,nova24_576,"kaj miško.....boli, a ne....a to je vse, kar premorejo tvoji ventrikli...",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-08 10:49
user_nova24_100,nova24_578,nova24_577,"Ne žali Walterja, on je ubranil Sarajevo...stvari pač vidi malo po svoje ... drugače je pa zvesta ovca... Beee.preeess",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-08 11:12
user_nova24_93,nova24_579,nova24_576,"gru, gru....",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-08 11:14
user_nova24_143,nova24_580,nova24_576,"se vidi da ne gre razumet tega clanka. Noben je ne hvali ampak je zgolj izpostavljeno kaj se dogaja in kako je zenska do tega pristopla. Nekako ne mores izluscit pravih informacij ozr. jih noces. Bobnarjeva je kronicno nesposobna ampak se je tukaj malenskot nekako uprla pa ne zaradi tega da bi delala strokovno ampak zaradi tega ker je golob sel s frontalnim napadom nanjo in ona sedaj brani predvsem sebe in se kaze kakor da je bila novi mesija na ministrstvu za notranje zadeve. Bobnarjeva kljub temu da je golobu milo povedala da je bedak ki bi rad vse delal mimo zakona se vedno velja za nesposobno in vodljivo. Gorenak ji je sicer samo enkrat pred leti namenil laskav naziv karierna policistka, no tudi on se kdaj pa kdaj zmoti. Je predvsem zelo neumna in nesposobna - ce bi bila sposobna bi imela kaksno sluzbo ne pa da se je spajdasila z golobom...",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-08 10:51
user_nova24_42,nova24_581,nova24_576,"=beš, =beš, na=beš! In prav je tako. Debilčki maloumja, prav vam je , ki ste volili Goloba. Ne stresajte jeze zdaj na nas, ker imamo možgane zato, da z njimi mislimo in smo vas pravočasno obveščali, da Golob ni prava izbira. Ko bo razkorak med resnico in Golobom tako velik, da boste lačni in vas bo zeblo, boste popadali na kolena in prosili Janšo, naj reši Slovenijo. Golob že dela-zase -HSE, GEN I, …",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-08 11:23
user_nova24_100,nova24_582,nova24_581,"Nič hujše nam ne bo kot preostalim evropejcem, ne boj se....pa zavedaj se, da večina z glasom za goloba ni volila za goloba ampak proti Janši ... to je vsa tragikomika .... pa še en slovenski pregovor je dobro poznati ... Ne verjemi ljudem, ki lažejo ...",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-08 11:27
user_nova24_151,nova24_583,nova24_576,"Ja saj to je problem. Večina je volila debila, samo da ni JJ. Ampak noben od vas kretenov se pa ni pozanimal o stranki Svoboda nič. Iz tega je samo razvidno kako glupi ste, ko ste to bando volili in na referendumu veselo obkrožali za. Sedaj oa žrite drek in trpite. Imbecili.",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-08 11:42
user_nova24_100,nova24_584,nova24_583,"Večina je bolj trpela prej, tako da je bil namen volitev dosežen ...",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-08 11:51
user_nova24_150,nova24_585,nova24_576,"In kakšna razlika je bila v trpljenju tistih,ki so bili proti Janši in tistimi,ki so bili za Janšo pa se ne pritožujejo?Ali nismo živeli v skupni državi?Daj nam ti to malo pojasni,če znaš?",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-08 15:28
user_nova24_100,nova24_586,nova24_585,"Kdor je za Janšo ne trpi nikoli. Za velikega vodjo, državnika, ekonomista in zdravnika je pripravljen prenesti krop in zmrzal, sušo in lakoto. Ni se za pritoževat, treba je vztrajat. Samo pogumno naprej.",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-08 15:33
user_nova24_150,nova24_587,nova24_576,"Jaz sem te vprašal,kakšna je razlika?Nisi odgovoril,ker ne znaš,ker si navaden levičarski gobezdač,ki ne zna drugega,kot gobec otrešati,argumentov pa nobenih.Tipično za vas.",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-10 16:21
user_nova24_100,nova24_588,nova24_587,"Pripadnik sekte se nikoli ne pritožuje, ker je zaslepljen, ker živi za to, da podpira svojega vodjo. To je dejstvo, ki ga je treba upoštevat.",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-10 18:01
user_nova24_0,nova24_589,2022-12-08 10:35,"Golob bi se moral učiti od starega komunista Janše, kako se takim stvarem streže. Kumrovška šola je bila ena in edina.",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,
user_nova24_151,nova24_590,nova24_589,Golob je za vas kretene balzam. A ne? Upam da trpite.,https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-08 11:37
user_nova24_88,nova24_591,nova24_589,Točnon,https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-08 11:05
user_nova24_86,nova24_592,2022-12-08 10:51,"Olaj ni imel nobenega problema z upostevanjem navodil Hojsa, Mahnica..., da mora ""problematicne"" kadre oz take, ki niso na pravi liniji odstraniti v kazensko kolonijo tacen.",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,
user_nova24_42,nova24_593,nova24_592,Trpiš! Juhu!!,https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-08 11:26
user_nova24_2,nova24_594,2022-12-08 14:01,"Bobnarjeva je pristala na rušenje južne meje, na mežanje policije pri trgovini z nezakonitimi migranti.... zdaj pa je začel diktator delati kar mimo nje, po navodilih murgel! Javnost! Poslanci SDS naj obveščajo mednarodne institucije in tuje medije! Gre za diktaturo!",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,
user_nova24_27,nova24_595,2022-12-08 13:19,"To barabo koruptivno kriminalca bi bilo treba zapret pred 10 -imi leti.,kakor putina.Zdaj mamo drek na vladi.",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,
user_nova24_99,nova24_596,2022-12-08 13:16,"kučan &amp; ubocompany - s smrkavci vam ne uspe uresničit vašega udbomavijskega projekta izpred osamosvojitve - vrnitev na stare tire komunizma, jugonostalgije in rusofilstva. Počasi je drugorazredni mlajši narod le začel dojemati, kaj je udbomafijski komunizem za navadni narod. Vsak prenapihnjen ""rdeči balon"", sčasoma sigurno poči od prenapihnjenih apetitov rdeče mafije.",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,
user_nova24_6,nova24_597,2022-12-08 17:51,"Vedeti morate osnovno dejstvo LEVIĆARJI, levuhi, ""napredni"" vedno LAŽAJO. Iz tega dejstva sledijo vse izpeljanke.",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,
user_nova24_138,nova24_598,2022-12-08 16:02,"A ni to čudno, do včeraj ste jo kritizirali, danes pa jo citirate in celo objavljate njena pisma!",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,
user_nova24_88,nova24_599,2022-12-08 11:07,Obupno kar dela Golob manjka nima nobenih svetovalcev?,https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,
user_nova24_93,nova24_600,nova24_599,"pametnih svetovalcev nima, butaste volilce pa prov gotovo...",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-08 11:38
user_nova24_151,nova24_601,nova24_599,"Ja saj si volil to sranje, sedaj pa žri drek.",https://nova24tv.si/slovenija/bobnarjeva-v-pismu-golobu-tvoja-odlocitev-je-brez-primere-v-zgodovini-policije/,2022-12-08 11:36
