uporabnik,ID_komentarja,datum_ura,komentar,vir,odgovor_na
user_rtv_628,rtv_2008,2022-11-25 12:09,"Kaj smo gledalci dolžni spremljati takšno soočenje, kjer hoče peščica cirkusantov brez argumentov, zagovarjati nepotrebne referendumske odločitve. Kako jih ni sram tako diletantsko nastopiti pred vladnimi predstavniki in se smešiti na očeh javnosti. Takšno grimsanje ne sodi ne v politiko ne na nacionalno RTV..",https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,rtv_2009
user_rtv_611,rtv_2009,2022-11-25 11:34,"Če te prejšnje stanje ni motilo, potem ne vidim, kaj naj bi bilo narobe s trenutnim.",https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,
user_rtv_615,rtv_2010,2022-11-25 12:01,"S trenutnim stanjem je narobe predvsem to, da 21 SDS mandeljcev + vodstvo RTVja, predstavlja predvsem odpadno vlado, ki je na volitvah pogrnila na celi črti. Kaj to pomeni? To pomeni, da se neka klientela tam, ki predstavlja voljo manjšine, s svojim ideološkim delovanjem postavlja nad voljo večine prebivalstva! Kapiš?",https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,rtv_1867
user_rtv_120,rtv_1912,2022-11-25 09:33,"Se delno strinjam. Prikovičeva je bila enkratna, kar je še posebej zabelil Leničičev ""padec"". Voditeljica je nekaj skakala sem in tja ampak kakšno kleno vodenje to ni bilo. Verjetno so ji vseskozi dopovedovali iz režije, da mora več minutaže omogočiti Grimsovi pleh bandi.",https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,rtv_2011
user_rtv_505,rtv_2011,2022-11-25 07:17,"Žnidaršič opozori Grimsa, da Logar ni šel proti vladi, tako kot gre zdaj SDS ... Grims pa odgovori, da se je Logar tako odločil, ker je 'deloval povezovalno'.No, vsaj iskreno je priznal, kako deluje SDSZgolj vi ste iskreno prikazali kako delujete, kako zavajate in lažete z drugo besedo.Branko Grims je povedal nekaj čisto drugega. Ali lažete in zavajate rutinirano ali vas zelo boli izguba vaših podpornikov, ker so proti vam vaši nekdanji podporniki je vseeno. Grims s tem nima nobene zveze, zgolj povedal je, da so proti Golobovi vladi in zakonom tisti, ki so pred tem nasprotovali zakonu o pitni vodi prejšnje vlade. Nekaj je k temu pripomoglo razkritje, da je pri kampanji za vodo Inštitut 8.marec kršil zakon, ki prepoveduje financiranje volilnih in referendumskih kampanj iz tujine, Inštitutu 8. marec je Guerrilla Foundation, kot so sami zapisali, nakazala 30.000 evrov, ker so “koordinirali dejavnosti za nacionalni referendum o dopolnilih zakona o vodah, ki so ogrožale pitno vodo in vodne vire. guerrillafoundation.org/wp-content/uploads/2022/09/annual-report-2021.pdf",https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,
user_rtv_613,rtv_2012,2022-11-25 07:47,Kot pričakovano v skladu z Brankotovo in Ivanovo mentaliteto na tem linku ni nič o financiranju volilne/referendumske kampanje iz tujine.,https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,rtv_2013
user_rtv_286,rtv_2013,2022-11-25 06:36,rekel je da bo gradil za 7€/m2,https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,
user_rtv_606,rtv_2014,2022-11-25 06:52,Še enkrat si pozorno poglej posnetek.,https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,rtv_2015
user_rtv_570,rtv_2016,2022-11-24 22:07,"Verjetno tam ne rabijo odgovarjati na takšne neumnosti, kot morajo pri nas.",https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,
user_rtv_521,rtv_2017,2022-11-24 22:04,"Rosvita Pesek, za svoje kolege nisi, kaj pa nej tu obkrožimo?",https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,
user_rtv_610,rtv_2018,2022-11-24 21:50,"Razumem, da se je volilo samo da ni Janša, vendar popolna nekritičnost do te vlade in njenih norih potez, pa kaže sano na to, da imamo v državi problem tako z levimi kot z desnimi navijaškimi volilci. In dokler bojo takšni volili in propagirali svoje, ne bo nikoli bolje.",https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,
user_rtv_19,rtv_2019,2022-11-24 21:21,Kakšna antireklama za proti :)),https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,
user_rtv_161,rtv_2020,2022-11-24 21:14,"Desnica,a ne premorete malo bolj kompetentnih in olikanih ljudi.Z aroganco in nesmisli,napadi si kopljete še večjo jamo,ne mislit,da s takim obnašanjem pridobite volilce,ravno.nasprotno,a vi teha ne veste.",https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,
user_rtv_577,rtv_2021,2022-11-24 20:48,Kdaj bomo Slovenci pihali vsi v en rog...Zaradi neenotnost nas bodo vsi prehiteli in to po desni.Ojej....tudi jaz bruham.Neki Kovačič nas mota🤦‍♂️,https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,
user_rtv_163,rtv_2022,2022-11-24 20:05,"Aja, pa ne pozabit, da vse, kar pozegna ena stran, je sveto. In obratno, če ste pač na drugi strani. Tako da pravilno je edino 3x za ali 3x proti. Drugačno izražena volja pomeni, da dejansko tuhtate, kaj posamezen zakon pomeni, kar pa dandanes ni zaželjeno...",https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,
user_rtv_629,rtv_2023,2022-11-24 19:54,"ali hoče ta vlada združiti ministrstva zato, da bo olajšala pot betonarjev, ki bodo uničili naravne lepote? Ali hočejo zabetonirati Savo in uničiti celo Zasavje in Posavje? Ali bodo podrepniki Vizjaka in gradbene mafije, ali razumejo, da je za celo Slovenijo zajezenje Save zelo nevarno, kar znanstveniki potrjujejo?",https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,
user_rtv_630,rtv_2024,2022-11-25 21:35,"""za denar gre, zato, da ta vlada izčrpava Slovence in Slovenke z višanjem davkov, zato nabija nove davke, zato najboljši podjetniki že odhajajo v tujino, zato imamo v enem mesecu 7000 novih nezaposlenih""Pravzaprav že danes kar 18 evropskih držav pobere višji del BDP-ja kot državni proračun na leto.en.wikipedia.org/wiki/List_of_countries_by_tax_revenue_to_GDP_ratioSlovenija (36%) ne bo nikoli imela tako nizke davke kot jih ima Irska (22.8). Če bodo države tekmovale katera bo hujša davčna oaza, potem ne bo proračuna. To pa pomeni, da ne bo več delavskih pravic, ščitenja potrošnikov, diplomacije, javnega zdravstva, šolstva, televizije, sodišč, vojske, policije, dejanskega novinarstva, raziskav korupcije, itd. Jedli bomo reklame, in delali dokler bomo lahko budni.SDS se zavzemajo za bogate, ki gotovo SDS financirajo ali pa mu kako drugače pomagajo. V zameno trobi SDS tako politiko, ki olajšuje bogatim, da še bolj bogatijo. Nastradamo pa mi delavci.Npr. SDS je strogo za privatizacijo in proti nacionalizaciji firm. Privatizacija pomeni, da gre podjetje iz rok volivcev v roke premožnih. To pa pomeni, da lahko take firme odhajajo in mi izgubljamo službe. In kako se bodo branili, da ne bomo na njih kazali s prsti? Potrebujejo grešnega kozla. Tu je Grims (SDS) začel kazati na število ministrstev, da bi krivdo zvalil na leve politike.Po mojem mnenju mi ta nova ministrstva potrebujemo, saj bi se dejansko zavzemala za razvoj Slovenije, poleg tega pa sam zakon sploh ne predvideva višjih stroškov, saj bi se zaposleni le razporedili. Kar bi pa stalo nekaj deset tisoč evrov. Za primerjavo, sama izvedba le enega referenduma (imamo pa trojni) je med 4 do 5 milijonov evrov. Torej kakih 600 do 700 evrov na vsakega od tistih 7000 ""novih nezaposlenih"". Tudi, če bi kadrovali... no, bi to pač bilo toliko manj nezaposlenih. A lahko logiko, prosim?Kdaj je pa SDS zapravljala? Aja, ko je želela kupiti oklepnike 281 milijonov evrov, torej okoli 40 000 evrov na enega od 7000 ""novih nezaposlenih"". Zakaj pa takrat lahko gre denar ven? Zato, ker je to pač biznis. Če veliko podjetje ne more drugače prodati izdelkov, pač dobijo politike na to, da gre davkoplačevalski denar v njihov posel. Sam nakup je le formalnost. Tisti oklepniki niso namreč primerni za bran slovenskih meja, ampak za tuje misije.Zapomnite si, da gre za konflikt med tistimi, ki moramo za denar delati in tistimi, ki si preprosto lastijo. SDS+NSi služijo tistim, ki si lastijo. Ko SDS+NSi nekaj predlagajo, pomislite kako bo to koristilo tistim, ki imajo pod prstom. Nato pa preverite, ali bo to spet v breme nam, ki delamo.",https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,rtv_2025
user_rtv_611,rtv_2025,2022-11-25 10:53,Kje pa so ti tako imenovani intelektualci levice? Morda govoriš o raznih Mescih in Golobih? Ha.,https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,
user_rtv_92,rtv_2026,2022-11-25 12:34,"No ne Mesec ne Golob ne rabita doktorata, pa delujeta na precej višjem nivoju kot ga je na teh soočenjih pokazal dr. , akademik, profesor Boštjan M. Turk . Človek ki tako rad pridiga o strpnosti o krščanskih vrednotah , o tolerantnosti je pravo nasprotje tistega kar pridiga. Žal včeraj razen dveh Umeka in Balažica s katerima se lahko ali pa ne strinjaš na desni strani nisem opazil nekega neke pripravljenosti na dialog, strpnost spoštovanja in konec koncev tudi inteligencePrimc ni mogel dojeti o čemu je govoril Mesec in nabija o kvadratnem metru po 7 eur. Ni dojel da je želja doseči model Dunaja kjer stane kvadratni meter cca 1900 eur strošek najema kvadratnega metra v stanovanju pa cca 7 eur . In njegovi pajdaši z desne se smejejo in mu dajejo za prav - Sprašujem se koliko točk bi ta elita zbrala na kvizu male sive celice",https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,
user_rtv_576,rtv_2027,2022-11-25 11:39,"Grotesktno se mi zdi, da sploh voliš kaj, kar je zagovarjalo včeraj tistih nekaj ""gospodov""..., po takšnem fiasku se mi zdi pa žalostno, da bi kdo sploh še volil kaj takšnega... da mojo državo vodi in predstavlja nekdo izmed teh gospodov... bog nam pomagaj, če še tile kdaj dobijo mandat..",https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,rtv_2028
user_rtv_541,rtv_2028,2022-11-25 11:01,"Tole mahanje z argumentom ljudje so pokazali je napihnjen zelo tanek balon. Ne Mesec in ne gospa pravosodna ministrica ne spadata v to podporo ""ljudje so pokazali"" potrditve. Obema so kvečjemu pokazali ravno obratno, da jim ne verjamejo.Gospe iz Svobode pa še niso mogli verjeti, ker je novi obraz. Sedaj jo spoznavajo.",https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,
user_rtv_139,rtv_2029,2022-11-25 11:01,Ljudje bodo v nedeljo pokazali.,https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,rtv_1927
user_rtv_119,rtv_2030,2022-11-25 11:01,Pa najboljšega poslanca vseh časov Polnarja...,https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,rtv_1911
user_rtv_609,rtv_1911,2022-11-25 10:46,"Problem desnice v Sloveniji je, da nima intelektualcev. Če je Boštjan M. Turk njihov paradni konj, potem je vse jasno. Od raznih Kovačičev, Primcev in Grimsov ne pričakujem akademskega nastopa in dialoga. Od modela, ki pa se hvali s svojimi titulami, pa bi pričakoval vsaj nekaj olike, omike in bontona. Ubogi njegovi študentje, če ga morajo poslušati, Jaz bi se prepisal.",https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,
user_rtv_329,rtv_2031,2022-11-25 10:52,Odlično napisano! Popolnoma se pridružujem vašemu mnenju!,https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,rtv_2032
user_rtv_605,rtv_2032,2022-11-24 20:56,"Vse je že odločeno, otroci bodo pa ceno plačevali na plečih zadolževanja :D",https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,
user_rtv_49,rtv_2033,2022-11-25 09:21,"Vse je že odločeno, otroci bodo pa ceno plačevali na plečih zadolževanja :D Tudi meni se zdi ,da bodo otroci plačevali za nerazumna dejanja desnice,mi pa to plačujemo že 30 let.",https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,rtv_2034
user_rtv_433,rtv_2034,2022-11-25 07:39,"Ob vseh teh soočenjih se pojavlja zelo množična agitacija ZA s plakati, reklamnimi listi v postnih nabiralnikih, objavami na družbenih omrežjih itd. Mala propaganda, kot za korono s cepivi, maskami, PCT-ji itd, kar sili v večji razmislek, kdo je tega sposoben. Glede na to, da je globlji razmislek dokaj zahteven, ostanemo pri volilni doktrini PROTI, vendar se tukaj opozarja, da ne gre za zakon o vodi.",https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,
user_rtv_26,rtv_1982,2022-11-25 08:15,"'Glede na to, da je <u>globlji razmislek dokaj zahteven</u>, ostanemo pri volilni doktrini PROTI'Čestitke za pogum za javno priznanje, kdo voli proti tem zakonom in zakaj.",https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,rtv_2034
user_rtv_588,rtv_2035,2022-11-25 07:45,"Aha, a tisti ki so proti pa nimajo propagande?",https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,
user_rtv_627,rtv_2036,2022-11-25 07:15,Glasovali bomo 3x ZA,https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,
user_rtv_610,rtv_2037,2022-11-24 21:35,"Ti ljudje so en sam poosebljen sovražni govor, primitivno do konca. Odstopijo naj vsi.",https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,rtv_1746
user_rtv_383,rtv_1746,2022-11-24 21:02,"Prav imate, potrebujemo prenovo, oziroma vsaj stanje kot je bilo prej, ko ni bilo Janšistov. Ti uničujejo javno rtv Slovenijo, zato trikrat glasujmo ZA, da preprečimo to sds/nsi/sls/rkc onemogočanje delo vlade, ki je bila legitimno izvoljena. Saj to veste, kajne? Me veseli.",https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,
user_rtv_157,rtv_2038,2022-11-24 21:33,"Žal niste razumeli , gre za voditeljico , gre za preveč gostov , poglejte si podobne odaje na drugih televizijah , kjer imajo gostje dovolj časa za argumentirano razpravo brez živčnosti , brez skakanja v besedo itd . Tak koncept ni dober ne za goste ne za gledalce .",https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,
user_rtv_605,rtv_2039,2022-11-24 21:08,Stepli se niso v studiu? 😂,https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,
user_rtv_603,rtv_2040,2022-11-24 20:49,Je to res predsednica državnega zbora? Ne morem verjeti.,https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,rtv_2041
user_rtv_611,rtv_2041,2022-11-25 11:38,"Nivo soočenja pa je sicer bil izredno nizek. Mesec je kot ponavadi prodajal svoje venezuelske parole, Klakočarjeva pa je razlagala, kako je katerokoli nasprotovanje vladnemu stališču ekvivalent sovražnega govora. Pipanova pa itak ""ena pravila za nas, druga za vas"".",https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,
user_rtv_628,rtv_2042,2022-11-25 12:22,"Ne vem, morda si gledal prirejeno cirkusno predstavo. Večina, ki je ZA je, imela drugačne občutke, kot jih ti omenjaš. Kaj se mora še zgoditi, da aktivisti spregledate realno predstavo in sporočilo tega soočenja. Takšne amatarje, ki so zagovarjali pobudo referendumov bi morali z lupo iskati. Ob tem se še hvalijo z akademskimi naslovi😌 Lepo reklamo so si ustvarili na očeh javnosti.",https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,rtv_2025
user_rtv_139,rtv_2043,2022-11-25 10:59,Golob je za vse včeraj sodelujoče na strani desnice trikratni doktor znanosti. In še to na kubik.,https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,rtv_1926
user_rtv_26,rtv_2044,2022-11-25 09:12,"'Izjavili, da načrtujejo njegovo zaprtje. In SD ga je hotela...Ne moreš se s takšno lahkoto ograditi od vseh dejanj svoje stranke,ki je znana po korupciji in hkrati ves čas govoriti o pojmih kot so pravna država,vladavina prava in podobne floskule.'A če je v preteklosti naredila napako, je sedaj ne sme popraviti? 🤔'No pa recimo, če glasujem ZA zakon, da potem dobim ministrico BratuškovoNiti v parlament ni bila izvoljena, sedaj pa ministrica? NE in NE in še enkrat NE!'Potrebujem pomoč - ne najdem podatka, kako so bili v parlament izvoljeni ministri Poklukar, Hojs, Vizjak, Cigler Kralj, Dikaučič, Simoniti, Poklukar, Podgoršek, Koritnik, Andrijanič ...Saj mi boš zlahka pomagal, kajne?",https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,rtv_1852
user_rtv_619,rtv_2045,2022-11-25 08:27,"))Drugače pa seveda ja - včerajšnja desna zasedba je dobesedno cvetober akterjev, ki zagotavljajo vrhunsko komedijo.",https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,rtv_1894
user_rtv_26,rtv_2046,2022-11-25 07:34,"Ja, se motiš.Ker je vse že razloženo v pojasnilih pri klepetih o referendumih, si lahko najdeš odgovore tam.",https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,
user_rtv_627,rtv_2047,2022-11-25 07:24,"Vceraj so nam nasprotniki vladnih zakonov tudi zelo nazorno demonsrirali kako lahko cisto brez zadrzkov pred celo Slovenijo insinuirajo neko podano informacijo, katere njihov IQ ne zna normalno sprocesirati in razumeti. Slo je namrec za izjavo Meseca da bodo gradili stanovanja po dunajskem modelu za 7e na m2..kar ni bilo misljeno kot strosek gradnje ampak koncnega najema...tezko razumeti, a ne ? Insinuacije so del desne folklore kjer prednjaci SDS. grims bam je lepo pokazal kaj je njegova resnica in kako se odgovarja na konkretna vprasanja...celo oddajo je ponavljal istih 5 stavkov ne glede na vsebino vprasanja...res drzavotvorno ni kaj..",https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,rtv_2048
user_rtv_610,rtv_2048,2022-11-24 22:37,"Dobro zrežiran šov da nas polarirajo, pa poglejte kaj je rezultat v 30 letih tega njihovega navideznega boja. Ogromne socialne razlike, uničena podjetja, oropani varčevalci nkbm, denar v davčnih oazah... po zaslugi tega navijaštva za leve in desne, v resnici pa nas državljane oboji že toliko ket prinašajo okrog.",https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,
user_rtv_161,rtv_2049,2022-11-24 22:40,Bse to se je zgodilo 2004-08.,https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,rtv_1833
user_rtv_305,rtv_1833,2022-11-24 22:31,"V državni svet pa tokrat ni uspelo priti Francu Kanglerju, Aljozu Kovšci...Mogoče, ampak res mogoče se bodo pa počasi enkrat stvari znormalizirale...",https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,
user_rtv_161,rtv_2050,2022-11-24 22:34,Nič prej dokler b SDS v parlamentu.,https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,rtv_1748
user_rtv_591,rtv_2051,2022-11-24 22:19,Vsi vemo zakaj jih tako žuli sprememba varovanja predsednika...,https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,rtv_1858
user_rtv_127,rtv_2052,2022-11-24 21:06,🤣🤣🤣,https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,rtv_1823
user_rtv_383,rtv_2053,2022-11-24 20:46,To je oddaja z imenom Tarča. Verjetno ste se šele vključili v prenos.,https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,
user_rtv_309,rtv_2054,2022-11-25 12:02,"Pokažite nam kaj se je dogajalo med reklamami!!? Upam, da ste snemali!",https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,
user_rtv_309,rtv_2054,2022-11-25 12:02,"Pokažite nam kaj se je dogajalo med reklamami!!? Upam, da ste snemali!",https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,rtv_2025
user_rtv_208,rtv_2055,2022-11-25 10:59,Po napisanem nismo na istem planetu...🥂,https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,rtv_1923
user_rtv_26,rtv_2056,2022-11-25 09:50,"Na spletni strani EPP-ja, na kateri je objavljeno Webrovo sporočilo, je sicer opozorilo, da gre za pogled <u>nacionalne</u> delegacije in ne odraža nujno uradnega mnenja skupine EPP kot celote, poroča STA.""",https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,
user_rtv_631,rtv_2057,2022-11-25 08:55,"“Menimo, da je nedopustno, da se tako pomemben zakon, kot je zakon o javni radioteleviziji, sprejema brez javne razprave in po hitrem postopku. Še posebej nesprejemljivo pa je, da si politika skuša z lažnimi obljubami podrediti medij, ki je izjemnega nacionalnega interesa, je edina javna, neprofitna radiotelevizijska organizacija v Sloveniji in je kot taka last vseh državljanov Slovenije. Finančno izčrpavanje in grožnje z odstranitvijo vodstva in novinarjev, ki niso po meri vladajoče politike, ostro zavračamo. Podobne poskuse smo že videli v nekaterih drugih državah in smo jih ostro obsodili. Pozivamo slovensko vlado, da se vzdrži takšnih nedemokratičnih dejanj in v celoti spoštuje evropske vrednote ter zagotovi okolje, kjer bodo mediji lahko delovali svobodno in brez političnih pritiskov.” To je ob referendumu o RTV Slovenija",https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,
user_rtv_26,rtv_2058,2022-11-25 09:16,"""Na spletni strani EPP-ja, na kateri je objavljeno Webrovo sporočilo, je sicer opozorilo, da gre za pogled <u>nacionalne</u> delegacije in ne odraža nujno uradnega mnenja skupine EPP kot celote, poroča STA.""",https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,
user_rtv_312,rtv_2059,2022-11-25 08:57,"Se pridružujem čestitkam in pohvalam direktorja TV Slovenije za izjemni preboj in napredek pri vodenju oddaj iz strani Erike Žnidaršič. Bravo Erika, zadnje soočenje je bila naravnost fantastično, me veseli da zna še nekdo drug poleg mojstra Pirkoviča doseči takšne izjemne standarde.",https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,
user_rtv_615,rtv_2060,2022-11-25 08:11,"Lol :) Janezov intelektualni cvetober je znova poskrbel za eno najbolj bizarnih TV oddaj v zgodovini RTV in nam tako znova olajšal odločitev o tem, kako v nedeljo glasovati",https://www.rtvslo.si/slovenija/referendumi-2022/referendum-o-vladi/nasprotniki-zakon-o-vladi-je-strosek-podporniki-ni-gre-za-reorganizacijo/648617,rtv_2061
